freq	dB(stoz(S(1,1)))
1.92449999999999966E9	3.84846395366102811E1
1.92500000000000004E9	3.84812868242254780E1
1.92550000000000021E9	3.84779642015766177E1
1.92599999999999971E9	3.84746717971313013E1
1.92650000000000010E9	3.84714092638461036E1
1.92700000000000005E9	3.84681757335822905E1
1.92749999999999977E9	3.84649697848623884E1
1.92800000000000016E9	3.84617894283540096E1
1.92850000000000010E9	3.84586321138637022E1
1.92899999999999983E9	3.84554947615060794E1
1.92949999999999977E9	3.84523738181203090E1
1.93000000000000016E9	3.84492653380543903E1
1.93049999999999988E9	3.84461650853385217E1
1.93099999999999983E9	3.84430686522694298E1
1.93150000000000022E9	3.84399715878117476E1
1.93199999999999994E9	3.84368695282162198E1
1.93249999999999988E9	3.84337583220198109E1
1.93300000000000027E9	3.84306341421588993E1
1.93350000000000000E9	3.84274935792114158E1
1.93399999999999994E9	3.84243337115909123E1
1.93449999999999989E9	3.84211521505894193E1
1.93500000000000005E9	3.84179470602330886E1
1.93550000000000000E9	3.84147171537363752E1
1.93599999999999994E9	3.84114616697452993E1
1.93650000000000011E9	3.84081803324644744E1
1.93699999999999983E9	3.84048733001570364E1
1.93750000000000000E9	3.84015411064566958E1
1.93800000000000017E9	3.83981845985358428E1
1.93849999999999989E9	3.83948048755504434E1
1.93900000000000006E9	3.83914032300471897E1
1.93950000000000000E9	3.83879810942652089E1
1.93999999999999995E9	3.83845399925628916E1
1.94050000000000011E9	3.83810815005976291E1
1.94100000000000006E9	3.83776072114012967E1
1.94150000000000000E9	3.83741187081310997E1
1.94199999999999973E9	3.83706175430268326E1
1.94250000000000012E9	3.83671052219526976E1
1.94300000000000006E9	3.83635831938288030E1
1.94349999999999978E9	3.83600528442420696E1
1.94400000000000017E9	3.83565154925529450E1
1.94450000000000012E9	3.83529723918679988E1
1.94499999999999984E9	3.83494247313167813E1
1.94550000000000023E9	3.83458736401448297E1
1.94600000000000017E9	3.83423201932100266E1
1.94649999999999990E9	3.83387654175371395E1
1.94699999999999984E9	3.83352102996487210E1
1.94750000000000023E9	3.83316557934414837E1
1.94799999999999995E9	3.83281028284221126E1
1.94849999999999990E9	3.83245523181483216E1
1.94900000000000029E9	3.83210051687444642E1
1.94949999999999979E9	3.83174622873748083E1
1.94999999999999996E9	3.83139245905611414E1
1.95050000000000034E9	3.83103930122261138E1
1.95099999999999985E9	3.83068685113297525E1
1.95150000000000001E9	3.83033520789428028E1
1.95199999999999996E9	3.82998447445680501E1
1.95249999999999990E9	3.82963475814816956E1
1.95300000000000007E9	3.82928617108175606E1
1.95350000000000001E9	3.82893883040638627E1
1.95399999999999996E9	3.82859285835843632E1
1.95449999999999990E9	3.82824838207183538E1
1.95500000000000007E9	3.82790553309594372E1
1.95550000000000002E9	3.82756444656737704E1
1.95599999999999996E9	3.82722525997956264E1
1.95650000000000013E9	3.82688811149512409E1
1.95700000000000007E9	3.82655313775176342E1
1.95750000000000002E9	3.82622047112401154E1
1.95800000000000018E9	3.82589023642233972E1
1.95850000000000013E9	3.82556254703885656E1
1.95900000000000007E9	3.82523750058603706E1
1.95949999999999980E9	3.82491517412140070E1
1.96000000000000019E9	3.82459561910513912E1
1.96050000000000013E9	3.82427885629672915E1
1.96099999999999985E9	3.82396487085484571E1
1.96150000000000024E9	3.82365360795603459E1
1.96199999999999974E9	3.82334496928277812E1
1.96249999999999991E9	3.82303881074201390E1
1.96300000000000030E9	3.82273494175256223E1
1.96349999999999980E9	3.82243312637891952E1
1.96399999999999997E9	3.82213308648844086E1
1.96449999999999991E9	3.82183450697364346E1
1.96499999999999986E9	3.82153704292307017E1
1.96550000000000002E9	3.82124032845877215E1
1.96599999999999997E9	3.82094398680727343E1
1.96649999999999991E9	3.82064764105324439E1
1.96699999999999986E9	3.82035092495889916E1
1.96750000000000003E9	3.82005349322595444E1
1.96799999999999997E9	3.81975503063309896E1
1.96849999999999992E9	3.81945525959055221E1
1.96900000000000008E9	3.81915394580019996E1
1.96950000000000003E9	3.81885090187356280E1
1.96999999999999997E9	3.81854598892117281E1
1.97050000000000014E9	3.81823911626692203E1
1.97100000000000009E9	3.81793023954827060E1
1.97150000000000003E9	3.81761935753106396E1
1.97199999999999998E9	3.81730650799633642E1
1.97250000000000014E9	3.81699176305096355E1
1.97300000000000009E9	3.81667522418144856E1
1.97350000000000003E9	3.81635701732008581E1
1.97400000000000020E9	3.81603728813348031E1
1.97449999999999970E9	3.81571619768213566E1
1.97500000000000009E9	3.81539391854238286E1
1.97550000000000026E9	3.81507063143110381E1
1.97599999999999976E9	3.81474652233198475E1
1.97650000000000015E9	3.81442178008937471E1
1.97699999999999987E9	3.81409659441177862E1
1.97749999999999981E9	3.81377115421085566E1
1.97800000000000020E9	3.81344564619182913E1
1.97849999999999993E9	3.81312025360699725E1
1.97899999999999987E9	3.81279515508387457E1
1.97949999999999982E9	3.81247052344345150E1
1.97999999999999998E9	3.81214652443161928E1
1.98049999999999993E9	3.81182331529780916E1
1.98099999999999987E9	3.81150104317022587E1
1.98150000000000004E9	3.81117984319617031E1
1.98199999999999998E9	3.81085983644023241E1
1.98249999999999993E9	3.81054112756149621E1
1.98300000000000010E9	3.81022380232359392E1
1.98350000000000004E9	3.80990792502680131E1
1.98399999999999999E9	3.80959353598698502E1
1.98449999999999993E9	3.80928064921916931E1
1.98500000000000010E9	3.80896925050916835E1
1.98550000000000004E9	3.80865929607066267E1
1.98599999999999999E9	3.80835071198252484E1
1.98650000000000015E9	3.80804339457838603E1
1.98699999999999966E9	3.80773721191593362E1
1.98750000000000004E9	3.80743200638787727E1
1.98800000000000021E9	3.80712759845488247E1
1.98849999999999971E9	3.80682379139024940E1
1.98900000000000010E9	3.80652037683750288E1
1.98950000000000005E9	3.80621714090592045E1
1.98999999999999977E9	3.80591387047645791E1
1.99050000000000016E9	3.80561035936841829E1
1.99100000000000010E9	3.80530641402922765E1
1.99149999999999983E9	3.80500185845381989E1
1.99199999999999977E9	3.80469653811024866E1
1.99250000000000016E9	3.80439032273429811E1
1.99299999999999988E9	3.80408310794719995E1
1.99349999999999983E9	3.80377481573609533E1
1.99400000000000022E9	3.80346539390826743E1
1.99449999999999994E9	3.80315481468184080E1
1.99499999999999988E9	3.80284307260576160E1
1.99550000000000027E9	3.80253018201104798E1
1.99600000000000000E9	3.80221617418750935E1
1.99649999999999994E9	3.80190109445890689E1
1.99699999999999989E9	3.80158499930071381E1
1.99750000000000005E9	3.80126795361201086E1
1.99800000000000000E9	3.80095002822058614E1
1.99849999999999994E9	3.80063129767067798E1
1.99900000000000011E9	3.80031183831730601E1
1.99949999999999983E9	3.79999172673098817E1
2.00000000000000000E9	3.79967103840141718E1
2.00050000000000017E9	3.79934984671817810E1
2.00099999999999989E9	3.79902822220037928E1
2.00150000000000006E9	3.79870623194365598E1
2.00199999999999978E9	3.79838393925267415E1
2.00249999999999995E9	3.79806140342803289E1
2.00300000000000011E9	3.79773867967902978E1
2.00349999999999984E9	3.79741581913646442E1
2.00400000000000000E9	3.79709286894299547E1
2.00449999999999973E9	3.79676987240184127E1
2.00499999999999989E9	3.79644686916773377E1
2.00550000000000006E9	3.79612389546687856E1
2.00599999999999978E9	3.79580098433532331E1
2.00649999999999995E9	3.79547816586730624E1
2.00700000000000012E9	3.79515546746703603E1
2.00749999999999984E9	3.79483291409904089E1
2.00800000000000001E9	3.79451052853332405E1
2.00850000000000017E9	3.79418833158281021E1
2.00899999999999990E9	3.79386634233115450E1
2.00950000000000006E9	3.79354457834973235E1
2.01000000000000023E9	3.79322305590295050E1
2.01049999999999995E9	3.79290179014135509E1
2.01100000000000012E9	3.79258079528207981E1
2.01150000000000029E9	3.79226008477626220E1
2.01199999999999957E9	3.79193967146293165E1
2.01250000000000018E9	3.79161956770868169E1
2.01300000000000034E9	3.79129978553225389E1
2.01349999999999962E9	3.79098033671274592E1
2.01400000000000023E9	3.79066123287980883E1
2.01449999999999996E9	3.79034248558378328E1
2.01499999999999968E9	3.79002410634326470E1
2.01550000000000029E9	3.78970610666713004E1
2.01600000000000001E9	3.78938849804773170E1
2.01649999999999974E9	3.78907129192162140E1
2.01699999999999990E9	3.78875449959415667E1
2.01750000000000007E9	3.78843813212443425E1
2.01799999999999979E9	3.78812220016754519E1
2.01849999999999996E9	3.78780671377212119E1
2.01900000000000013E9	3.78749168213267629E1
2.01949999999999985E9	3.78717711329830475E1
2.02000000000000002E9	3.78686301384222279E1
2.02050000000000018E9	3.78654938849991307E1
2.02099999999999991E9	3.78623623978770629E1
2.02150000000000007E9	3.78592356761764659E1
2.02199999999999980E9	3.78561136892876959E1
2.02249999999999996E9	3.78529963735824149E1
2.02300000000000013E9	3.78498836297835917E1
2.02349999999999985E9	3.78467753212581304E1
2.02400000000000002E9	3.78436712734812186E1
2.02449999999999974E9	3.78405712748760958E1
2.02499999999999991E9	3.78374750791637160E1
2.02550000000000008E9	3.78343824092606962E1
2.02599999999999980E9	3.78312929626530936E1
2.02649999999999997E9	3.78282064180547328E1
2.02700000000000014E9	3.78251224430501187E1
2.02749999999999986E9	3.78220407023316962E1
2.02800000000000002E9	3.78189608660869059E1
2.02850000000000019E9	3.78158826180751984E1
2.02899999999999991E9	3.78128056629641573E1
2.02949999999999964E9	3.78097297325604043E1
2.03000000000000025E9	3.78066545906696216E1
2.03049999999999997E9	3.78035800364320940E1
2.03099999999999969E9	3.78005059060994153E1
2.03150000000000031E9	3.77974320733232583E1
2.03200000000000003E9	3.77943584481158368E1
2.03249999999999975E9	3.77912849747032586E1
2.03300000000000036E9	3.77882116285268754E1
2.03350000000000009E9	3.77851384126570045E1
2.03399999999999981E9	3.77820653538705198E1
2.03449999999999998E9	3.77789924986152403E1
2.03500000000000014E9	3.77759199090467579E1
2.03549999999999986E9	3.77728476592808082E1
2.03600000000000003E9	3.77697758319629795E1
2.03650000000000020E9	3.77667045152190317E1
2.03699999999999992E9	3.77636338000174998E1
2.03750000000000009E9	3.77605637779488390E1
2.03800000000000026E9	3.77574945394067019E1
2.03849999999999998E9	3.77544261721431429E1
2.03900000000000015E9	3.77513587601603984E1
2.03949999999999987E9	3.77482923828985140E1
2.04000000000000004E9	3.77452271146761609E1
2.04050000000000020E9	3.77421630243439044E1
2.04099999999999993E9	3.77391001751114041E1
2.04150000000000009E9	3.77360386245137391E1
2.04199999999999982E9	3.77329784244869959E1
2.04249999999999998E9	3.77299196215260846E1
2.04300000000000015E9	3.77268622569033507E1
2.04349999999999987E9	3.77238063669291801E1
2.04400000000000004E9	3.77207519832399996E1
2.04450000000000021E9	3.77176991331015277E1
2.04499999999999993E9	3.77146478397182161E1
2.04550000000000010E9	3.77115981225416030E1
2.04600000000000026E9	3.77085499975725735E1
2.04649999999999999E9	3.77055034776532372E1
2.04699999999999971E9	3.77024585727465000E1
2.04750000000000032E9	3.76994152902011104E1
2.04800000000000004E9	3.76963736350019563E1
2.04849999999999977E9	3.76933336100046557E1
2.04900000000000038E9	3.76902952161553895E1
2.04949999999999966E9	3.76872584526959020E1
2.04999999999999982E9	3.76842233173548014E1
2.05050000000000043E9	3.76811898065258344E1
2.05099999999999971E9	3.76781579154347090E1
2.05149999999999988E9	3.76751276382949163E1
2.05200000000000005E9	3.76720989684544438E1
2.05249999999999977E9	3.76690718985340656E1
2.05299999999999994E9	3.76660464205589562E1
2.05350000000000010E9	3.76630225260842888E1
2.05399999999999983E9	3.76600002063168304E1
2.05449999999999999E9	3.76569794522328882E1
2.05500000000000016E9	3.76539602546947005E1
2.05549999999999988E9	3.76509426045660200E1
2.05600000000000005E9	3.76479264928281765E1
2.05650000000000022E9	3.76449119106982488E1
2.05699999999999994E9	3.76418988497501550E1
2.05750000000000011E9	3.76388873020405734E1
2.05800000000000027E9	3.76358772602405045E1
2.05850000000000000E9	3.76328687177744126E1
2.05900000000000016E9	3.76298616689680054E1
2.05949999999999989E9	3.76268561092068543E1
2.06000000000000005E9	3.76238520351067240E1
2.06050000000000022E9	3.76208494446981856E1
2.06099999999999994E9	3.76178483376267181E1
2.06150000000000011E9	3.76148487153708055E1
2.06199999999999983E9	3.76118505814796800E1
2.06250000000000000E9	3.76088539418333223E1
2.06300000000000017E9	3.76058588049268128E1
2.06349999999999989E9	3.76028651821814375E1
2.06400000000000006E9	3.75998730882853494E1
2.06449999999999978E9	3.75968825415660479E1
2.06499999999999995E9	3.75938935643975958E1
2.06550000000000011E9	3.75909061836450942E1
2.06599999999999984E9	3.75879204311489179E1
2.06650000000000000E9	3.75849363442512807E1
2.06699999999999973E9	3.75819539663670366E1
2.06749999999999989E9	3.75789733476006749E1
2.06800000000000006E9	3.75759945454103050E1
2.06849999999999978E9	3.75730176253191939E1
2.06899999999999995E9	3.75700426616737593E1
2.06950000000000012E9	3.75670697384455909E1
2.06999999999999984E9	3.75640989500736433E1
2.07050000000000001E9	3.75611304023392734E1
2.07100000000000017E9	3.75581642132650373E1
2.07149999999999990E9	3.75552005140230927E1
2.07200000000000006E9	3.75522394498359224E1
2.07250000000000023E9	3.75492811808452265E1
2.07299999999999995E9	3.75463258829197954E1
2.07350000000000012E9	3.75433737483649210E1
2.07400000000000029E9	3.75404249864873218E1
2.07449999999999957E9	3.75374798239613749E1
2.07500000000000018E9	3.75345385049310432E1
2.07550000000000034E9	3.75316012907723495E1
2.07599999999999962E9	3.75286684594303210E1
2.07650000000000023E9	3.75257403042358950E1
2.07699999999999996E9	3.75228171320994752E1
2.07749999999999968E9	3.75198992609751247E1
2.07800000000000029E9	3.75169870164900754E1
2.07850000000000001E9	3.75140807276416899E1
2.07899999999999974E9	3.75111807214831572E1
2.07949999999999990E9	3.75082873167467890E1
2.08000000000000007E9	3.75054008163984909E1
2.08049999999999979E9	3.75025214991745548E1
2.08099999999999996E9	3.74996496102263777E1
2.08150000000000013E9	3.74967853510887617E1
2.08199999999999985E9	3.74939288692862771E1
2.08250000000000002E9	3.74910802479998839E1
2.08300000000000018E9	3.74882394963162957E1
2.08349999999999991E9	3.74854065406709802E1
2.08400000000000007E9	3.74825812181516449E1
2.08449999999999980E9	3.74797632723449325E1
2.08499999999999996E9	3.74769523523656201E1
2.08550000000000013E9	3.74741480156016360E1
2.08599999999999985E9	3.74713497345339785E1
2.08650000000000002E9	3.74685569077565939E1
2.08699999999999974E9	3.74657688750424089E1
2.08749999999999991E9	3.74629849360044975E1
2.08800000000000008E9	3.74602043716145072E1
2.08849999999999980E9	3.74574264676000634E1
2.08899999999999997E9	3.74546505385741657E1
2.08950000000000014E9	3.74518759516780531E1
2.08999999999999986E9	3.74491021485489473E1
2.09050000000000002E9	3.74463286645536053E1
2.09100000000000019E9	3.74435551444367487E1
2.09149999999999991E9	3.74407813537936685E1
2.09199999999999964E9	3.74380071860566366E1
2.09250000000000025E9	3.74352326649514833E1
2.09299999999999997E9	3.74324579426096671E1
2.09349999999999969E9	3.74296832936938628E1
2.09400000000000031E9	3.74269091060028680E1
2.09450000000000003E9	3.74241358680682357E1
2.09499999999999975E9	3.74213641542482733E1
2.09550000000000036E9	3.74185946077800491E1
2.09600000000000009E9	3.74158279221847545E1
2.09649999999999981E9	3.74130648213523642E1
2.09699999999999998E9	3.74103060385755626E1
2.09750000000000014E9	3.74075522947704675E1
2.09799999999999986E9	3.74048042761250787E1
2.09850000000000003E9	3.74020626114555066E1
2.09900000000000020E9	3.73993278496290538E1
2.09949999999999992E9	3.73966004375215544E1
2.10000000000000009E9	3.73938806991056349E1
2.10050000000000026E9	3.73911688164001399E1
2.10099999999999998E9	3.73884648131269648E1
2.10150000000000015E9	3.73857685419978214E1
2.10199999999999987E9	3.73830796765665729E1
2.10250000000000004E9	3.73803977085129180E1
2.10300000000000020E9	3.73777219510548253E1
2.10349999999999993E9	3.73750515489226043E1
2.10400000000000009E9	3.73723854949713408E1
2.10449999999999982E9	3.73697226530937510E1
2.10499999999999998E9	3.73670617866538723E1
2.10550000000000015E9	3.73644015912461569E1
2.10599999999999987E9	3.73617407302402693E1
2.10650000000000004E9	3.73590778713448923E1
